patch_index,log_spectral_distance_db,spectral_convergence,normalized_rms_difference
1126,1.0418143764214547e-05,4.9764352759409183e-08,0.0
1127,9.557459112043844e-06,5.0370548467351107e-08,0.0
1128,0.00031762501069338794,4.7214377977126064e-08,0.0
1129,7.329512378247657e-06,4.8925736261065314e-08,0.0
1130,7.516470071946482,1.1078622904983526,1.4430016776584385
1131,0.00011287963878332645,5.033797868388474e-08,0.0
1132,2.888235244967003e-05,4.659082223921451e-08,0.0
1133,4.648121598031843e-06,5.018497873017002e-08,0.0
1134,7.862823795181002e-06,5.5760177722822776e-08,0.0
1135,2.689036504592239e-05,5.372190556243166e-08,0.0
1136,2.389323381483876e-05,5.131286991688552e-08,0.0
1137,3.528462400674981e-05,4.9095169503727736e-08,0.0
1139,3.3433797084745345e-05,5.133277882313379e-08,0.0
1140,0.00014385719311697874,5.2364639011075055e-08,0.0
1141,1.9903857185390396e-05,4.896656548400827e-08,0.0
1142,3.74013351200169e-05,5.024701698900878e-08,0.0
1143,7.245867678007182e-05,5.4267530787970414e-08,0.0
1144,0.00010456223638853579,4.95692468462088e-08,0.0
1145,6.300632601554875,1.0214388216595696,1.3521261068692119
1147,0.00024137287094266223,5.3518461729329965e-08,0.0
1148,5.512543508899278e-06,4.815109981520865e-08,0.0
1149,3.794082823608758e-05,5.1172095736700755e-08,0.0
1150,5.224509513500908e-05,5.0086548731600414e-08,0.0
1151,6.983989691722275e-05,5.234230869767754e-08,0.0
1152,8.858010764409527e-05,5.2173663441494996e-08,0.0
1153,1.453200024106101e-05,4.923529728273531e-08,0.0
1154,12.581889064957412,1.297429451873275,1.4114963953097117
1155,8.098138049031869,1.3453604526646832,1.413009028360497
1156,4.70662122519435e-06,4.8660586300238447e-08,0.0
1157,4.597333914392227e-05,4.780331935295205e-08,0.0
1158,7.079301024999367e-05,5.5996394652222854e-08,0.0
1159,9.888492490321804e-05,4.785332189266026e-08,0.0
1160,1.0936483648294335e-05,4.705016566250043e-08,0.0
1161,8.30066622996026e-06,5.0507668030702514e-08,0.0
1162,6.6997413514422215,1.1044405809458733,1.38399977138046
1163,1.2141271464378294e-05,5.105383759164733e-08,0.0
1164,0.00011035677675195144,4.8230161836762366e-08,0.0
1165,6.885199125547557e-05,5.343887871828653e-08,0.0
1166,4.511066376575679e-05,4.929249164447986e-08,0.0
1167,0.00017206202347300835,5.607150718466852e-08,0.0
1168,1.1738912437967137e-05,4.93026515960731e-08,0.0
1169,0.00014235831641158154,4.600942427201318e-08,0.0
1170,9.072338492497588,1.156166300285769,1.4174747331049897
1171,6.32506016192407e-05,5.367486974099934e-08,0.0
1172,0.00022671440069280637,5.230898562010619e-08,0.0
1173,7.507353003606887e-05,5.570685671475571e-08,0.0
1174,1.2753700801340684e-05,5.1738040715297734e-08,0.0
1176,2.3654553923127535e-05,5.363412911106838e-08,0.0
1177,1.0468978583809013e-05,5.0484413044037785e-08,0.0
1178,6.397349217757698e-05,4.983940691427715e-08,0.0
1179,3.355550067120234e-05,4.715474700887403e-08,0.0
1180,2.8123802601610733e-05,4.900224054867187e-08,0.0
1181,8.394426512389915,1.0883960559559924,1.4517685794998951
1182,3.3713575154387794e-05,4.975738151385328e-08,0.0
1183,5.912055018410612e-06,5.0509775509767825e-08,0.0
1184,0.00029399984944677933,4.836371869874454e-08,0.0
1186,5.223766104252256e-06,5.475627383580386e-08,0.0
1187,9.187176741534476,0.08383239848124528,1.1995955735592305
1188,0.00011386633908248882,4.965847189200624e-08,0.0
1189,0.0001819863800379062,5.887206136427311e-08,0.0
1190,0.00010589084389986781,4.9835398221580514e-08,0.0
1191,9.220834544432595e-06,5.166404784342433e-08,0.0
1192,0.00010195492289625087,4.882672818204108e-08,0.0
1193,9.32311678272733e-05,5.069132958135704e-08,0.0
1194,2.55049939265506e-05,5.142887324035923e-08,0.0
1195,0.00010455189399877774,4.958332672187819e-08,0.0
1199,5.5120598112032415e-06,4.731812930115949e-08,0.0
1200,1.4602658108927046e-05,5.064923200939896e-08,0.0
1201,6.521534511823575e-05,5.145277229500885e-08,0.0
1202,3.210141389320192e-05,5.090233076325287e-08,0.0
1203,1.5076443976313309e-05,4.9552526477744656e-08,0.0
1204,3.7025363700547644e-05,5.0733226241972757e-08,0.0
1205,0.00020149745689942194,4.7759880415841535e-08,0.0
1207,0.00034818377868599395,5.212899518955113e-08,0.0
1208,4.451936459160574e-05,4.6005260798166006e-08,0.0
1209,2.8904429859679556e-05,5.0510296101962235e-08,0.0
1210,8.593486291406639e-06,5.261189219770239e-08,0.0
1212,4.005700435548053e-05,4.715943865229958e-08,0.0
1213,5.9483765399203476e-05,4.919417204732304e-08,0.0
1215,4.9354922469462786e-06,5.129202235279952e-08,0.0
1216,4.9745904955334334e-05,4.660214636279923e-08,0.0
1217,0.00019272509342098355,5.358392260960768e-08,0.0
1218,1.6946736302118167e-05,5.103715032196999e-08,0.0
1220,1.2682423321678961e-05,5.103248776239112e-08,0.0
1222,4.7487367986267205e-05,5.351293484416836e-08,0.0
1224,3.9058681907802236e-05,5.10253502215028e-08,0.0
1225,6.931810469716877e-06,4.7304329166625867e-08,0.0
1226,6.807984656218453,1.1593905283075172,1.4634381099893221
1227,0.00015479161538301613,5.680868899420162e-08,0.0
1228,2.176606084613452e-05,5.1636665667865034e-08,0.0
1229,0.000225225194870862,5.132148216410933e-08,0.0
1230,7.559511970665244e-05,4.55160081851408e-08,0.0
1231,1.962267820282715e-05,4.7733583132929194e-08,0.0
1232,7.568303162533028e-05,4.3245315021676776e-08,0.0
1233,7.2734298930552075e-06,4.460190769180903e-08,0.0
1234,6.521397613161053e-05,5.132610352914159e-08,0.0
1235,6.873892326477527e-05,5.0571028459188054e-08,0.0
1236,8.8250019073929,1.0268029967564274,1.2489020862674978
1237,1.0752558623632803e-05,5.02490211589102e-08,0.0
1238,1.1401437669235379e-05,4.813781449831576e-08,0.0
1239,3.6394954877570576e-06,4.762172386007432e-08,0.0
1240,7.150451828547003e-06,5.2301318830172315e-08,0.0
1241,8.942722682861958e-06,4.950214810667186e-08,0.0
1242,7.698506850926204,1.408809540877403,1.4159985061164837
1243,3.3296022714598866e-05,5.6268441025959683e-08,0.0
1244,6.180771098292352e-05,4.97739102568587e-08,0.0
1245,5.913316233764395,1.0448991484924128,1.4010023715275255
1246,12.712671904333359,0.7542358980505741,1.3605925347412748
1247,2.5363739191373876e-05,5.597651917326028e-08,0.0
1248,6.2860441228868655,0.23428088463572533,0.7329684137717724
1249,7.932927000544182e-06,4.316138420006132e-08,0.0
1250,9.270085445942145e-06,5.21102122537165e-08,0.0
1251,7.318213614490769e-05,4.8152865517721944e-08,0.0
1252,0.0002783565219485681,4.90902690723174e-08,0.0
1253,0.00012017530611381932,4.2805585657963814e-08,0.0
1255,3.80003098651573e-05,5.0384115643174805e-08,0.0
1256,2.131939618912098e-05,5.005955860361482e-08,0.0
1257,7.919898860881735,1.1775813411676097,1.4147755506078652
1258,1.8725991050029424e-05,5.164005628492795e-08,0.0
1259,6.86953221986709e-05,5.3485444344639893e-08,0.0
1260,0.0012249642811694025,4.522245701575983e-08,0.0
1262,8.628505091738843,1.042835629197616,1.3898738488082207
1263,5.4753220981629855e-05,5.169257009528942e-08,0.0
1264,2.844642058086764e-05,5.035801444374553e-08,0.0
1265,8.854878400824315e-05,5.0091412906501444e-08,0.0
1266,2.901817184668072e-05,5.241785312993522e-08,0.0
1267,3.1289700157711856e-05,5.089852531944956e-08,0.0
1268,6.13311292102538e-06,5.2065851275052046e-08,0.0
1269,4.611095711065825e-06,5.043662343327002e-08,0.0
1270,0.00011759076509441374,5.1294519236843904e-08,0.0
1271,6.6223933685618155,1.0161630558999335,1.3779773108304305
1272,2.739073203776459e-05,4.793575554906033e-08,0.0
1273,3.68690209159311e-05,5.3535367562096064e-08,0.0
1274,4.818751812074051e-05,5.342511899834645e-08,0.0
1275,5.727471434597501,0.7388394342413414,1.2560563462506875
1277,2.2045406582428688e-05,5.1788439162687836e-08,0.0
1280,8.694905859986257,1.3914765978203614,1.4160077405851126
1281,7.678265358341644e-05,4.845213859870253e-08,0.0
1284,2.9125990424928035e-05,4.8707788398836786e-08,0.0
1285,3.523171068981668e-05,4.4256930891753456e-08,0.0
1287,1.9867300736769426e-05,4.9211781954687755e-08,0.0
1288,5.268610604941881e-06,5.186760271045238e-08,0.0
1289,2.0089425688368866e-05,4.974190429628967e-08,0.0
1290,6.780666752458428e-05,4.859454630407304e-08,0.0
1291,7.18178078372182e-05,5.220601921429384e-08,0.0
1292,2.113382030416766e-05,5.037808086834595e-08,0.0
1293,4.010068295934311e-05,5.165527197924866e-08,0.0
1294,0.00012785508111627457,5.245358419977419e-08,0.0
1295,0.00016293290194957863,4.746058391534072e-08,0.0
1296,6.257073806289779e-05,5.045048918692041e-08,0.0
1297,4.403239837459327e-05,4.6639159465312566e-08,0.0
1298,1.890299518543905e-05,5.039716511560347e-08,0.0
1300,1.2277981738119452e-05,5.123929231313962e-08,0.0
1301,0.0001447643180082932,5.04318520695502e-08,0.0
1303,9.783956053053793e-06,4.981857362655981e-08,0.0
1304,6.539053846011835e-06,5.000115111209764e-08,0.0
1306,8.167557568326986e-05,5.3466513191364256e-08,0.0
1307,2.526396225115612e-05,5.500002885098805e-08,0.0
1308,5.320265898885875e-06,5.1197548397545306e-08,0.0
1309,4.71551978303627e-06,4.7028656656542285e-08,0.0
1310,3.6651701403779694e-05,5.039386086273512e-08,0.0
1311,9.951618206167068e-06,5.0023050176641806e-08,0.0
1312,1.7514901591206046e-05,4.963479659367522e-08,0.0
1313,1.145162373860365e-05,5.207698258334828e-08,0.0
1315,6.155104787531608,0.8257133980860396,1.4582763196743482
1316,0.0008809131524725481,4.630024390408306e-08,0.0
1317,0.00030481206600998037,4.844636563637384e-08,0.0
1318,6.1882836981966316e-06,5.153344811280886e-08,0.0
1320,6.248146851950416,1.2344962732491114,1.4240693931956752
1321,6.699299661837136e-05,5.0825709248073733e-08,0.0
1322,3.65362766699811e-05,5.094708037293292e-08,0.0
1323,4.0675789992784635e-05,5.181615522456149e-08,0.0
1324,8.903840450031649e-05,4.775713605735688e-08,0.0
1325,1.6580952150695714e-05,5.2980870148850716e-08,0.0
1326,5.843580015012778,1.0686678582551952,1.4392677068268598
1327,6.968901817007712,0.7534064469256624,1.111037272530421
1328,1.2915069718437763e-05,5.1497856523164873e-08,0.0
1329,0.00020188961105330145,4.753836203671319e-08,0.0
1331,7.840338158646951e-06,5.210934940892119e-08,0.0
1332,1.9846121455195743e-05,5.0830313415221986e-08,0.0
1333,8.05015852580419,1.3002217972827765,1.4161689236689496
1334,4.1319914730394026e-05,4.901672551664507e-08,0.0
1335,3.2132535076486845e-05,5.018348636442316e-08,0.0
1336,0.0003323556289843804,4.600776536146384e-08,0.0
1337,9.183857659136304e-05,5.924025168784745e-08,0.0
1338,0.00028048075144990534,5.061668058547537e-08,0.0
1340,7.354593539468975e-05,5.5904593794764525e-08,0.0
1341,0.00011226052655828712,5.541591929672403e-08,0.0
1342,2.740124564827239e-05,5.021598785755871e-08,0.0
1343,0.0001234776049192586,4.7844132082311344e-08,0.0
1344,2.5025662065596602e-05,5.343245685685372e-08,0.0
1346,2.1187637622544088e-05,4.919996360879585e-08,0.0
1347,4.952390751074634e-05,4.7915240215700506e-08,0.0
1348,0.0001598532488901496,4.751829542565299e-08,0.0
1349,1.2419174775918275e-05,5.1608598715821806e-08,0.0
1350,8.771616351681416,0.7586031468842169,1.4252554654611957
1352,4.206036575492378e-06,4.637703612652056e-08,0.0
1353,0.00011849082834434946,4.895091419766518e-08,0.0
1354,5.814845792365477e-05,5.020831717665631e-08,0.0
1355,4.623733515322023e-05,4.388160662360817e-08,0.0
1356,0.0002741116451791567,4.675752249129684e-08,0.0
1357,7.490884010438101e-05,5.2127693470810605e-08,0.0
1358,8.66413312919396,1.2621173859837365,1.40415182778124
1359,3.1603624288763746e-05,5.2486856651727133e-08,0.0
1360,11.260100321548034,0.8676311590064096,1.4717810152230995
1361,2.9467025248890978e-05,5.1247251754147645e-08,0.0
1362,7.465850199238072,0.3968835734715761,1.1031284275966247
1363,8.416842743327027,1.2815997101208947,1.412337485033817
1364,8.790912890308961,1.3894335966608937,1.4062336726685472
1365,0.0004900691582237524,5.3964652092620805e-08,0.0
1366,3.314609950934201e-05,5.233482642290951e-08,0.0
1367,5.019495310268416e-05,4.531024300602449e-08,0.0
1368,7.350163604631078e-06,5.021351061673514e-08,0.0
1370,1.7933558705664398e-05,5.210650712438145e-08,0.0
1371,0.00038963471497230595,5.434123375108399e-08,0.0
1372,5.948142298916607e-05,5.0551600613798825e-08,0.0
1373,0.0002418159630043603,5.02171599722032e-08,0.0
1374,0.00010465901882295978,4.6747212487297674e-08,0.0
1375,0.00011750725494300658,5.1478382927148575e-08,0.0
1376,4.673776869581916e-06,4.963245970851621e-08,0.0
1377,0.0001650629665872189,5.0772071314471105e-08,0.0
1379,7.505489111757623,1.1207233138970303,1.4497186050268631
1380,8.953368060951698,1.36550833516905,1.4181349160557777
1382,13.75908167134565,1.3500220878141311,1.4167001319800356
1383,2.7182683677431557e-05,5.18996760760071e-08,0.0
1384,0.00013844510052849393,5.540888530383604e-08,0.0
1385,9.859170102342985e-05,4.7763096419856073e-08,0.0
1386,1.5217716824462808e-05,5.242212475787298e-08,0.0
1388,5.048819354476411,0.3148176127480828,1.3997110617713602
1389,1.5177666804542147e-05,5.165200425007707e-08,0.0
1390,8.002386268490966e-05,4.989359543694247e-08,0.0
1392,6.012710570604116e-05,5.164741737759254e-08,0.0
1393,5.340296798227594e-05,4.9408829712088017e-08,0.0
1394,0.00014134971611940738,4.8755996116962097e-08,0.0
1395,7.748320999464234e-05,4.790112345902014e-08,0.0
1397,3.334500943073359e-05,4.8340214321012256e-08,0.0
1398,1.6269486192708228e-05,5.252799095696717e-08,0.0
1399,1.4003919173592996e-05,5.752347669359074e-08,0.0
1400,4.3355134785038274e-05,5.187209915827924e-08,0.0
1401,0.00016503851615886194,4.8562959874329695e-08,0.0
1402,4.030170322098367e-05,5.024970403043151e-08,0.0
1403,0.00012310545579997858,4.307086660057602e-08,0.0
1404,1.8298259903137657e-05,4.857383163703213e-08,0.0
1405,6.583755957335319e-05,4.9022804995278065e-08,0.0
1406,6.518690902006982e-05,5.730671221259144e-08,0.0
1407,0.00013743429453525328,4.876926245910573e-08,0.0
1408,7.037982181775744e-05,4.891263515571401e-08,0.0
1409,1.0334254387731269e-05,5.0266320864713474e-08,0.0
1412,3.119459008737483e-05,5.541438976004186e-08,0.0
1413,0.00020295250280102104,4.82903311156106e-08,0.0
1414,11.501151159381964,1.325631993271438,1.4168292104060989
1415,2.0423823195283956e-05,5.2137038604338974e-08,0.0
1417,5.851099287456936e-05,5.245224567543914e-08,0.0
1418,1.0151967839536616e-05,5.392240527361183e-08,0.0
1419,6.091020191788998e-06,5.2296535234695627e-08,0.0
1420,4.4114156633578915e-05,4.75270326570079e-08,0.0
1421,5.213982169502087e-05,4.882521199162473e-08,0.0
1422,9.53210395750393e-05,4.775660782495531e-08,0.0
1423,3.902005701258892e-05,5.046746968676573e-08,0.0
1424,0.00045112116426022095,5.083602770155253e-08,0.0
1425,1.9792001311632324e-05,5.344775920656448e-08,0.0
1426,7.984524655783873,1.1182193891604415,1.4552836158071012
1427,3.853520902304353e-05,4.2863134648192024e-08,0.0
1428,5.449631254966732e-05,4.3256653261897624e-08,0.0
1429,2.062003877570402e-05,4.697609390713489e-08,0.0
1430,6.34551858895924,0.9477670749692595,1.2670348094425619
1431,3.9423333234259975e-05,5.098074818263676e-08,0.0
1433,2.0819019575639468e-05,4.871854141558162e-08,0.0
1435,0.00010725762298740748,5.432375249304215e-08,0.0
1436,8.890879467025368e-05,5.6381537416886697e-08,0.0
1437,2.7036931116923974e-05,4.9738356582849564e-08,0.0
1438,0.00032278815039263884,5.201706288206185e-08,0.0
1439,0.0004144222240430669,5.2332502420066994e-08,0.0
1440,1.2894469135775123e-05,5.096846562552782e-08,0.0
1441,9.65515100323709e-05,4.970894303678152e-08,0.0
1442,5.309714439923925e-05,4.908057945953069e-08,0.0
1443,9.772782085977581e-06,5.839719154957484e-08,0.0
1444,8.337655424509308,1.2219667253356081,1.426045227159637
1445,5.7631498634096565e-06,5.5777765597657944e-08,0.0
1446,9.338174945666134,1.377264888747955,1.4203765608216579
1447,0.0001767775915241469,4.860936982962968e-08,0.0
1448,7.862068196283016,1.2721159262632171,1.4241573034017518
1449,1.1680823288998891e-05,5.08708818277399e-08,0.0
1450,5.3518959820672796e-05,4.4801137175266065e-08,0.0
1451,0.00014092580830566768,4.823505838735621e-08,0.0
1452,6.846789883244577,1.2834521439111,1.4212904966404043
1453,8.58805712926686e-06,5.3062648734879926e-08,0.0
1454,5.534748415413118e-06,4.909753094862648e-08,0.0
1455,0.00010864334654064314,5.071491563496156e-08,0.0
1456,8.478199987925818e-05,5.3939211126295764e-08,0.0
1457,8.23743405424743,0.7197763581156343,1.5092515791603327
1458,4.228362201151164e-06,4.88564474898371e-08,0.0
1459,4.5603713581077925e-05,4.8253860491543805e-08,0.0
1461,5.7317299508026494e-05,5.076598233735569e-08,0.0
1462,1.6548708506031948e-05,5.5097510010715024e-08,0.0
1463,3.96760641511585e-05,4.8017036644540236e-08,0.0
1464,6.214237365293199,0.972365563179951,1.376629006641518
1465,6.216213088949569e-05,4.9644110217471944e-08,0.0
1466,6.475808156666456,0.8541630056642083,1.3185721593436672
1467,9.189373986737297e-05,4.8524607511910565e-08,0.0
1469,9.892299380701791,0.7078459336886685,1.3903985958993266
1470,0.0003513129133617339,4.9227567989844515e-08,0.0
1471,5.72750458283672e-05,4.799206836571795e-08,0.0
1472,3.0222122090566955e-05,4.943806366457582e-08,0.0
1473,8.511448348757437,1.3678730188135841,1.4109991390717014
1474,4.251290006128449e-05,4.760671993419122e-08,0.0
1476,4.528215911713182e-06,4.869185933376788e-08,0.0
1477,1.1156484812935892e-05,4.675323742900798e-08,0.0
1478,0.00014866327930562574,5.13989248318067e-08,0.0
1479,0.000419715892269436,4.8552050595498036e-08,0.0
1480,3.788627861723902e-05,5.3236421403924376e-08,0.0
1481,7.89785493307824,0.07659561560970134,0.8937828242867634
1482,7.036420284172993,1.025728300934058,1.5069323130430177
1483,7.519607151288462e-06,5.032963346441178e-08,0.0
1484,2.9931152862051673e-05,4.987423099454466e-08,0.0
1485,7.267597316177507e-05,4.9919353189235944e-08,0.0
1486,0.0004017920877664366,5.0184293172047213e-08,0.0
1487,4.634748301855566e-06,4.870492888858457e-08,0.0
1488,0.00012160111441136308,5.235768386943675e-08,0.0
1489,4.7172180647478464e-05,4.9871928962147704e-08,0.0
1490,0.0004666188226386978,4.906709594842113e-08,0.0
1491,5.588672605139456,0.8176088006521917,1.4581773276615764
1492,0.00014668971791343693,4.957832953439748e-08,0.0
1494,3.3319572024093346e-05,5.0195538740319084e-08,0.0
1495,4.2007126212548096e-05,5.2426344418767107e-08,0.0
1496,6.0319531587323154e-05,5.02702588906624e-08,0.0
1498,8.98007815031269e-06,5.728064188039847e-08,0.0
1499,0.0002443164691316196,5.098534190653795e-08,0.0
1500,0.00014722291469810642,5.1180058905173975e-08,0.0
1502,3.9022309836930845e-05,4.76274605966612e-08,0.0
1503,9.836669527143426e-05,5.319797702975175e-08,0.0
1504,1.96863411961947e-05,4.890398419587702e-08,0.0
1505,5.609855815692577e-05,4.88453258522535e-08,0.0
1507,0.00014373017968710076,4.9459036202662563e-08,0.0
1508,11.231012617102232,1.2530683445231061,1.4196746640740778
1509,0.00019015523794179716,4.78093668508385e-08,0.0
1510,0.00017321367014441543,5.1071494847535846e-08,0.0
1512,3.346816774405737e-05,4.9676497985219435e-08,0.0
1513,2.25657610287199e-05,5.3108463039021974e-08,0.0
1514,12.291376366593873,1.2542377466501065,1.4108984261149118
1515,2.775726503701037e-05,5.706282168641822e-08,0.0
1516,4.393414537828888e-05,5.0384755781531746e-08,0.0
1517,5.245697267765055e-05,4.8574886910883297e-08,0.0
1518,4.479659594861738e-06,5.727671045550656e-08,0.0
1519,1.5845078716611468e-05,4.867835296475251e-08,0.0
1520,6.787899343462418,0.9357571627388777,1.4971672917395937
1521,0.00021450500820802286,5.13885565996728e-08,0.0
1522,7.413704711011335,1.396029671395907,1.4174128452826136
1523,6.651345637098812,1.1355481750369156,1.4259482434856843
1524,2.829910590459625e-05,5.5739749067778045e-08,0.0
1525,6.129136729011044,0.8876482775068076,1.5049705384761707
1526,0.00012613151393764063,4.951030728660812e-08,0.0
1527,6.8197556336229485e-06,4.9157335697727276e-08,0.0
1528,0.00010414472224385558,5.8134290936901485e-08,0.0
1530,0.00013017521465136887,4.695068290711144e-08,0.0
1531,0.00033649010835977227,5.259864331383263e-08,0.0
1532,8.227081923620876e-05,5.3313057771346865e-08,0.0
1533,0.0001542333719734924,4.5482724386005126e-08,0.0
1534,0.00015013723531130376,5.0604364668936565e-08,0.0
1535,3.982903696877167e-05,5.0542344210128076e-08,0.0
1536,11.075147193309654,1.3025216208256423,1.4155952740255824
1537,6.048499335731315,0.6370224839542996,1.137021014635682
1538,2.21965050405389e-05,4.7965172033502894e-08,0.0
1539,6.21126120259487e-05,5.169008769675518e-08,0.0
1540,6.262688963506114e-05,5.079906922030338e-08,0.0
1541,6.943050677593514,1.3707006362289502,1.4164751127447799
1542,5.222372892038745e-05,5.1405550667491806e-08,0.0
1543,0.00028711116691063743,5.09945505808323e-08,0.0
1544,9.817155785781324,1.0156146264740298,1.4265641907078077
1545,0.00011301024298258448,5.665286763541134e-08,0.0
1546,0.0001238408943204117,4.844797990787375e-08,0.0
1547,4.555770056115061e-06,5.112778149506684e-08,0.0
1548,7.755669505849646e-05,5.530586225585126e-08,0.0
1549,4.179597187125112e-05,5.2450336043926385e-08,0.0
1550,3.163292952824028e-05,4.9451717176229834e-08,0.0
1551,2.4361053892329238e-05,5.438659089552294e-08,0.0
1553,0.00046175210126869607,5.1907481793060584e-08,0.0
1557,3.6859763011269246e-05,4.934054671990958e-08,0.0
1558,4.923768420348389e-05,4.873388471164505e-08,0.0
1559,5.2436516238432174e-05,5.139351992000407e-08,0.0
1560,5.470852308609475e-05,5.3845024111134975e-08,0.0
1561,1.2503622441212215e-05,5.004349232225237e-08,0.0
1563,6.037026597282669,1.105489219830083,1.3416188764392134
1564,9.47334158895119e-05,5.095915652075848e-08,0.0
1565,9.396652652082947,0.8973303739278868,1.3835984686963518
1566,0.00019867849302211148,4.55421155289162e-08,0.0
1568,8.435597611320356e-05,5.1700190271410804e-08,0.0
1569,3.722473864657569e-05,4.9506736267635514e-08,0.0
1571,0.00013443612937249835,5.1751445919834626e-08,0.0
1572,3.2662193709174216e-05,5.546071963221262e-08,0.0
1573,5.190950946522087e-06,5.10984687455043e-08,0.0
1575,4.603322520603279e-06,5.1349823258455295e-08,0.0
1576,1.1244747062831176e-05,5.718437856141512e-08,0.0
1577,6.081861348659493e-05,5.231624845860922e-08,0.0
1578,8.000832560820855e-05,4.692389397114059e-08,0.0
1579,5.091554727807501,0.7009440401062443,1.3905121859020426
1580,5.984103625134171e-06,5.594207495102709e-08,0.0
1581,3.893364507575035e-05,4.860728484619047e-08,0.0
1582,6.189965823203458e-05,4.8819850231323945e-08,0.0
1583,7.467573701977573e-05,4.890101440465916e-08,0.0
1584,10.333020004624526,1.3467642621471467,1.4100905905317291
1585,0.00010431708465036906,4.7681912769528666e-08,0.0
1586,8.761845652773409e-05,5.0936149802740765e-08,0.0
1587,9.028093038187568e-05,5.307738034602527e-08,0.0
1588,7.235731380497685e-06,4.89341554832569e-08,0.0
1589,8.486377873022706,1.3762317280479928,1.4178074374779361
1590,3.297913085076418e-05,4.683477515458135e-08,0.0
1591,4.491308934115688e-05,5.2494509852097874e-08,0.0
1592,8.914157452988173,1.0869220148328669,1.4008715209190463
1594,0.00012005373737171075,5.095221233327634e-08,0.0
1595,1.1581044179024877e-05,5.074100290899032e-08,0.0
1596,1.3240084868092345e-05,4.5307440490756594e-08,0.0
1597,0.00014978070872631905,4.991685139465419e-08,0.0
1598,5.778525433996209e-06,5.064899660854027e-08,0.0
1599,7.894388920743965,1.046403751995381,1.4313978775989271
1600,1.6651449299864695e-05,4.381214164742916e-08,0.0
1601,0.0006094088731770543,5.1224576939006816e-08,0.0
1602,1.287018047449046e-05,4.865454732854438e-08,0.0
1603,0.00012517469055412235,5.1885067008631996e-08,0.0
1604,0.00011911946126203334,5.282562677529864e-08,0.0
1605,6.593217952471462e-05,5.301429337811108e-08,0.0
1607,0.00012382800168321366,5.177101204936484e-08,0.0
1608,5.738372221324248e-06,4.8120973789462566e-08,0.0
1609,0.00010060998873465616,4.671579887787384e-08,0.0
1611,9.607089092912374e-06,5.048879465226529e-08,0.0
1612,1.475046501414393e-05,4.976634415158831e-08,0.0
1613,7.462373079167722,0.9738736834914066,1.485023368870167
1614,3.4555634073232115e-05,4.754923783459113e-08,0.0
1615,2.4788689719969296e-05,4.759220224145546e-08,0.0
1617,6.806526204985342,1.3112584767133162,1.4219600844656954
1618,1.5584053829256138e-05,4.934930999849473e-08,0.0
1620,0.00028293988266577533,5.311741289358411e-08,0.0
1621,0.0008616996344376155,5.0126050864921004e-08,0.0
1622,0.00011669666487322593,5.434867219346924e-08,0.0
1625,5.549460109902974e-05,5.001288650667039e-08,0.0
1626,3.2984879638304214e-05,4.875396780489437e-08,0.0
1627,7.41832586722575e-05,5.0048326596968146e-08,0.0
1628,6.870527215096349,0.30399546607196065,1.4615900833427895
1629,0.00037427173334986404,4.391303359713904e-08,0.0
1630,8.169282299117798,1.08491176573403,1.4657818509201457
1631,6.777651732982734e-05,5.316084040175117e-08,0.0
1632,0.0002832747114955433,5.19588530895622e-08,0.0
1633,0.00010572709041889566,4.948718392045108e-08,0.0
1634,1.569202890956861e-05,5.8582365369157805e-08,0.0
1635,9.83334402423992,1.30561300667463,1.424365960970333
1636,0.0002714730544287076,6.151701557810059e-08,0.0
1637,5.533362050632304,1.3584273506821798,1.4204213213433357
1638,8.058568290454253e-05,5.103242327148609e-08,0.0
1640,5.954506756340579e-06,4.737064122189411e-08,0.0
1641,0.00028634802127949506,5.2984461033132995e-08,0.0
1642,0.0006040430977942585,4.806636935254882e-08,0.0
1643,2.1106776085554838e-05,5.1589540056737674e-08,0.0
1645,9.719842582738402e-05,4.847598206053182e-08,0.0
1646,3.308199521826157e-05,5.101765535684956e-08,0.0
1647,7.026552143172536e-06,4.839588145679348e-08,0.0
1648,0.0005259089258130984,5.188789048957142e-08,0.0
1649,0.00014081247050607017,5.175527609481749e-08,0.0
1650,1.256219970961188e-05,5.0345583295150916e-08,0.0
1652,6.8271027531757635,1.1176785888066973,1.4256367036849404
1653,1.602765115329432e-05,4.876249502195995e-08,0.0
1654,1.7011859030280296e-05,4.9748303662440087e-08,0.0
1655,5.975531547289738e-06,5.132805968280032e-08,0.0
1656,0.0001122235502822765,5.2982131209248845e-08,0.0
1657,8.382663725857832,0.7922444874988701,1.4910144264582634
1658,2.3551131938468043e-05,4.6706842657896266e-08,0.0
1659,3.641683241677256e-05,5.684512931915939e-08,0.0
1660,0.000122772076122239,4.861522602252937e-08,0.0
1661,0.0001137804232670774,5.121741581758363e-08,0.0
1662,9.886637238642939,1.3946437752785275,1.4125969029654655
1663,3.937214695913823e-05,4.9216887126013036e-08,0.0
1665,8.730888320805015e-05,4.539780752779278e-08,0.0
1666,9.292915527602796e-06,5.064525007566206e-08,0.0
1667,3.676825545509953e-05,5.040927013044769e-08,0.0
1669,9.027942803889672e-06,4.98557635303741e-08,0.0
1670,2.252711624007952e-05,5.036803146673458e-08,0.0
1671,0.00011439274787854766,5.269300771458348e-08,0.0
1672,5.902352214090392e-05,4.6410013122070356e-08,0.0
