patch_index,reuse_vs_pedalboard__log_spectral_distance_db,reuse_vs_pedalboard__spectral_convergence,reuse_vs_pedalboard__normalized_rms_difference,reload_vs_pedalboard__log_spectral_distance_db,reload_vs_pedalboard__spectral_convergence,reload_vs_pedalboard__normalized_rms_difference,reuse_vs_reload__log_spectral_distance_db,reuse_vs_reload__spectral_convergence,reuse_vs_reload__normalized_rms_difference
1437,2.7036931116923974e-05,4.9738356582849564e-08,0.0,2.7036931116923974e-05,4.9738356582849564e-08,0.0,0.0,0.0,0.0
1438,0.00032278815039263884,5.201706288206185e-08,0.0,0.00032278815039263884,5.201706288206185e-08,0.0,0.0,0.0,0.0
1439,0.0004144222240430669,5.2332502420066994e-08,0.0,0.0004144222240430669,5.2332502420066994e-08,0.0,0.0,0.0,0.0
1440,1.2894469135775123e-05,5.096846562552782e-08,0.0,1.2894469135775123e-05,5.096846562552782e-08,0.0,0.0,0.0,0.0
1441,9.65515100323709e-05,4.970894303678152e-08,0.0,9.65515100323709e-05,4.970894303678152e-08,0.0,0.0,0.0,0.0
1442,5.309714439923925e-05,4.908057945953069e-08,0.0,5.309714439923925e-05,4.908057945953069e-08,0.0,0.0,0.0,0.0
1443,9.772782085977581e-06,5.839719154957484e-08,0.0,9.772782085977581e-06,5.839719154957484e-08,0.0,0.0,0.0,0.0
1444,7.941296069926756,1.1937230966521122,1.4321812709955402,7.709126721284337,1.274456965714507,1.414321243650573,7.849454879760742,1.2263389825820923,1.4100760221481323
1445,5.7631498634096565e-06,5.5777765597657944e-08,0.0,5.7631498634096565e-06,5.5777765597657944e-08,0.0,0.0,0.0,0.0
1446,9.187339957392663,1.2872456536421786,1.4045293678360347,9.519419023493604,1.2817729108791946,1.403125882939461,10.363187789916992,1.3729743957519531,1.4153759479522705
1447,0.0001767775915241469,4.860936982962968e-08,0.0,0.0001767775915241469,4.860936982962968e-08,0.0,0.0,0.0,0.0
1448,7.2869984648059525,1.0430881974096904,1.6190078413850393,7.182863663704474,1.3162823857362562,1.402778463462856,7.877127647399902,1.37864089012146,1.4133782386779785
1449,1.1680823288998891e-05,5.08708818277399e-08,0.0,1.1680823288998891e-05,5.08708818277399e-08,0.0,0.0,0.0,0.0
1450,5.3518959820672796e-05,4.4801137175266065e-08,0.0,5.3518959820672796e-05,4.4801137175266065e-08,0.0,0.0,0.0,0.0
1451,0.00014092580830566768,4.823505838735621e-08,0.0,0.00014092580830566768,4.823505838735621e-08,0.0,0.0,0.0,0.0
1452,6.8194333250005235,1.2933357009831763,1.4139238449259204,7.1439641898657,1.3380905383636996,1.4120272446725974,6.666903495788574,1.312016487121582,1.4167170524597168
1453,8.58805712926686e-06,5.3062648734879926e-08,0.0,8.58805712926686e-06,5.3062648734879926e-08,0.0,0.0,0.0,0.0
1454,5.534748415413118e-06,4.909753094862648e-08,0.0,5.534748415413118e-06,4.909753094862648e-08,0.0,0.0,0.0,0.0
1455,0.00010864334654064314,5.071491563496156e-08,0.0,0.00010864334654064314,5.071491563496156e-08,0.0,0.0,0.0,0.0
1456,8.478199987925818e-05,5.3939211126295764e-08,0.0,8.478199987925818e-05,5.3939211126295764e-08,0.0,0.0,0.0,0.0
1457,8.259995683972942,0.8891339874426291,1.4516826381185932,8.239654862678945,0.6574154082030472,1.2738337922903298,8.789037704467773,1.083889365196228,1.4325276613235474
1458,4.228362201151164e-06,4.88564474898371e-08,0.0,4.228362201151164e-06,4.88564474898371e-08,0.0,0.0,0.0,0.0
1459,4.5603713581077925e-05,4.8253860491543805e-08,0.0,4.5603713581077925e-05,4.8253860491543805e-08,0.0,0.0,0.0,0.0
1461,5.7317299508026494e-05,5.076598233735569e-08,0.0,5.7317299508026494e-05,5.076598233735569e-08,0.0,0.0,0.0,0.0
1462,1.6548708506031948e-05,5.5097510010715024e-08,0.0,1.6548708506031948e-05,5.5097510010715024e-08,0.0,0.0,0.0,0.0
1463,3.96760641511585e-05,4.8017036644540236e-08,0.0,3.96760641511585e-05,4.8017036644540236e-08,0.0,0.0,0.0,0.0
1464,6.045719350827767,0.7805257353398919,1.4172642845923697,5.747818096825113,0.7882035559322914,1.528832629139959,5.897276401519775,0.5866990089416504,1.6471147537231445
1465,6.216213088949569e-05,4.9644110217471944e-08,0.0,6.216213088949569e-05,4.9644110217471944e-08,0.0,0.0,0.0,0.0
1466,6.458903645401804,0.9608288045022978,1.3923912189296994,6.498746197756932,0.9545953251507342,1.4194995346796202,6.26222562789917,0.8988437056541443,1.4848825931549072
1467,9.189373986737297e-05,4.8524607511910565e-08,0.0,9.189373986737297e-05,4.8524607511910565e-08,0.0,0.0,0.0,0.0
1469,9.587229343603665,0.7036888880148771,1.3455780499399872,10.541915198125439,0.7522892000869718,1.4539578137005322,9.657980918884277,0.6732922196388245,1.5013043880462646
1470,0.0003513129133617339,4.9227567989844515e-08,0.0,0.0003513129133617339,4.9227567989844515e-08,0.0,0.0,0.0,0.0
1471,5.72750458283672e-05,4.799206836571795e-08,0.0,5.72750458283672e-05,4.799206836571795e-08,0.0,0.0,0.0,0.0
1472,3.0222122090566955e-05,4.943806366457582e-08,0.0,3.0222122090566955e-05,4.943806366457582e-08,0.0,0.0,0.0,0.0
1473,8.90278919101735,1.363103403591837,1.4211042273727652,8.557217224607168,1.356989338569619,1.4254003289915549,8.013676643371582,0.805127739906311,1.5110821723937988
1474,4.251290006128449e-05,4.760671993419122e-08,0.0,4.251290006128449e-05,4.760671993419122e-08,0.0,0.0,0.0,0.0
1476,4.528215911713182e-06,4.869185933376788e-08,0.0,4.528215911713182e-06,4.869185933376788e-08,0.0,0.0,0.0,0.0
1477,1.1156484812935892e-05,4.675323742900798e-08,0.0,1.1156484812935892e-05,4.675323742900798e-08,0.0,0.0,0.0,0.0
1478,0.00014866327930562574,5.13989248318067e-08,0.0,0.00014866327930562574,5.13989248318067e-08,0.0,0.0,0.0,0.0
1479,0.000419715892269436,4.8552050595498036e-08,0.0,0.000419715892269436,4.8552050595498036e-08,0.0,0.0,0.0,0.0
1480,3.788627861723902e-05,5.3236421403924376e-08,0.0,3.788627861723902e-05,5.3236421403924376e-08,0.0,0.0,0.0,0.0
1481,7.888723136060521,0.07687543498774196,1.0901378041186531,7.853220821295685,0.1424447541210408,1.3728809368848571,7.829940319061279,0.1150677502155304,1.0899267196655273
1482,6.7826033234581,1.0058076034389987,1.4114968529271743,7.494852767310689,1.1787025489578273,1.3974427500775943,7.4438581466674805,1.236657738685608,1.4120746850967407
1483,7.519607151288462e-06,5.032963346441178e-08,0.0,7.519607151288462e-06,5.032963346441178e-08,0.0,0.0,0.0,0.0
1484,2.9931152862051673e-05,4.987423099454466e-08,0.0,2.9931152862051673e-05,4.987423099454466e-08,0.0,0.0,0.0,0.0
1485,7.267597316177507e-05,4.9919353189235944e-08,0.0,7.267597316177507e-05,4.9919353189235944e-08,0.0,0.0,0.0,0.0
1486,0.0004017920877664366,5.0184293172047213e-08,0.0,0.0004017920877664366,5.0184293172047213e-08,0.0,0.0,0.0,0.0
1487,4.634748301855566e-06,4.870492888858457e-08,0.0,4.634748301855566e-06,4.870492888858457e-08,0.0,0.0,0.0,0.0
1488,0.00012160111441136308,5.235768386943675e-08,0.0,0.00012160111441136308,5.235768386943675e-08,0.0,0.0,0.0,0.0
1489,4.7172180647478464e-05,4.9871928962147704e-08,0.0,4.7172180647478464e-05,4.9871928962147704e-08,0.0,0.0,0.0,0.0
1490,0.0004666188226386978,4.906709594842113e-08,0.0,0.0004666188226386978,4.906709594842113e-08,0.0,0.0,0.0,0.0
1491,6.4225400161145005,1.3939983483287488,1.4164715864512987,7.8861539083945145,1.3725054890770316,1.4111611467292826,7.792741298675537,1.118538737297058,1.4912325143814087
1492,0.00014668971791343693,4.957832953439748e-08,0.0,0.00014668971791343693,4.957832953439748e-08,0.0,0.0,0.0,0.0
1494,3.3319572024093346e-05,5.0195538740319084e-08,0.0,3.3319572024093346e-05,5.0195538740319084e-08,0.0,0.0,0.0,0.0
1495,4.2007126212548096e-05,5.2426344418767107e-08,0.0,4.2007126212548096e-05,5.2426344418767107e-08,0.0,0.0,0.0,0.0
1496,6.0319531587323154e-05,5.02702588906624e-08,0.0,6.0319531587323154e-05,5.02702588906624e-08,0.0,0.0,0.0,0.0
1498,8.98007815031269e-06,5.728064188039847e-08,0.0,8.98007815031269e-06,5.728064188039847e-08,0.0,0.0,0.0,0.0
1499,0.0002443164691316196,5.098534190653795e-08,0.0,0.0002443164691316196,5.098534190653795e-08,0.0,0.0,0.0,0.0
1500,0.00014722291469810642,5.1180058905173975e-08,0.0,0.00014722291469810642,5.1180058905173975e-08,0.0,0.0,0.0,0.0
1502,3.9022309836930845e-05,4.76274605966612e-08,0.0,3.9022309836930845e-05,4.76274605966612e-08,0.0,0.0,0.0,0.0
1503,9.836669527143426e-05,5.319797702975175e-08,0.0,9.836669527143426e-05,5.319797702975175e-08,0.0,0.0,0.0,0.0
1504,1.96863411961947e-05,4.890398419587702e-08,0.0,1.96863411961947e-05,4.890398419587702e-08,0.0,0.0,0.0,0.0
1505,5.609855815692577e-05,4.88453258522535e-08,0.0,5.609855815692577e-05,4.88453258522535e-08,0.0,0.0,0.0,0.0
1507,0.00014373017968710076,4.9459036202662563e-08,0.0,0.00014373017968710076,4.9459036202662563e-08,0.0,0.0,0.0,0.0
1508,12.160312374259911,1.3364142644920085,1.4144873626004688,11.23131925502609,1.1391847327658533,1.4302340956192274,10.928248405456543,1.330990195274353,1.425494909286499
1509,0.00019015523794179716,4.78093668508385e-08,0.0,0.00019015523794179716,4.78093668508385e-08,0.0,0.0,0.0,0.0
1510,0.00017321367014441543,5.1071494847535846e-08,0.0,0.00017321367014441543,5.1071494847535846e-08,0.0,0.0,0.0,0.0
1512,3.346816774405737e-05,4.9676497985219435e-08,0.0,3.346816774405737e-05,4.9676497985219435e-08,0.0,0.0,0.0,0.0
1513,2.25657610287199e-05,5.3108463039021974e-08,0.0,2.25657610287199e-05,5.3108463039021974e-08,0.0,0.0,0.0,0.0
1514,11.803842617219617,1.1904209984014387,1.366302856889738,11.775470175442523,1.1793798682369987,1.377902373400824,11.615674018859863,1.2377572059631348,1.390882968902588
1515,2.775726503701037e-05,5.706282168641822e-08,0.0,2.775726503701037e-05,5.706282168641822e-08,0.0,0.0,0.0,0.0
1516,4.393414537828888e-05,5.0384755781531746e-08,0.0,4.393414537828888e-05,5.0384755781531746e-08,0.0,0.0,0.0,0.0
1517,5.245697267765055e-05,4.8574886910883297e-08,0.0,5.245697267765055e-05,4.8574886910883297e-08,0.0,0.0,0.0,0.0
1518,4.479659594861738e-06,5.727671045550656e-08,0.0,4.479659594861738e-06,5.727671045550656e-08,0.0,0.0,0.0,0.0
1519,1.5845078716611468e-05,4.867835296475251e-08,0.0,1.5845078716611468e-05,4.867835296475251e-08,0.0,0.0,0.0,0.0
1520,7.090414472257268,1.2605201830127173,1.3482443585046477,8.622169047144961,0.995251551907523,1.2144838300418197,8.628722190856934,1.3054977655410767,1.4043846130371094
1521,0.00021450500820802286,5.13885565996728e-08,0.0,0.00021450500820802286,5.13885565996728e-08,0.0,0.0,0.0,0.0
1522,7.288052794164465,1.254493484939969,1.4048343702913115,7.767816291373661,0.9374568712908777,1.501557020307555,7.631292819976807,1.0300170183181763,1.4832589626312256
1523,6.535956465116793,1.0403178497637344,1.4150200003417637,6.571785049882746,1.0114692695260425,1.428335101380946,6.723737716674805,1.0268945693969727,1.4117985963821411
1524,2.829910590459625e-05,5.5739749067778045e-08,0.0,2.829910590459625e-05,5.5739749067778045e-08,0.0,0.0,0.0,0.0
1525,5.928285485920326,0.7272907856514325,1.2081354491863114,6.0404329977306395,0.5851398489702494,1.337480009349761,6.0093770027160645,0.6402962803840637,1.106980323791504
1526,0.00012613151393764063,4.951030728660812e-08,0.0,0.00012613151393764063,4.951030728660812e-08,0.0,0.0,0.0,0.0
1527,6.8197556336229485e-06,4.9157335697727276e-08,0.0,6.8197556336229485e-06,4.9157335697727276e-08,0.0,0.0,0.0,0.0
1528,0.00010414472224385558,5.8134290936901485e-08,0.0,0.00010414472224385558,5.8134290936901485e-08,0.0,0.0,0.0,0.0
1530,0.00013017521465136887,4.695068290711144e-08,0.0,0.00013017521465136887,4.695068290711144e-08,0.0,0.0,0.0,0.0
1531,0.00033649010835977227,5.259864331383263e-08,0.0,0.00033649010835977227,5.259864331383263e-08,0.0,0.0,0.0,0.0
1532,8.227081923620876e-05,5.3313057771346865e-08,0.0,8.227081923620876e-05,5.3313057771346865e-08,0.0,0.0,0.0,0.0
1533,0.0001542333719734924,4.5482724386005126e-08,0.0,0.0001542333719734924,4.5482724386005126e-08,0.0,0.0,0.0,0.0
1534,0.00015013723531130376,5.0604364668936565e-08,0.0,0.00015013723531130376,5.0604364668936565e-08,0.0,0.0,0.0,0.0
1535,3.982903696877167e-05,5.0542344210128076e-08,0.0,3.982903696877167e-05,5.0542344210128076e-08,0.0,0.0,0.0,0.0
1536,10.765210635359935,1.271891952533813,1.4178358997684621,10.37498540005778,1.3277094094102906,1.411999244005411,11.063335418701172,1.3328379392623901,1.4094616174697876
1537,5.99382868230027,0.6748420632454609,1.041295465478731,6.692511009526702,0.7894346125662056,1.4472807279463706,6.459622859954834,0.7720951437950134,1.4387439489364624
1538,2.21965050405389e-05,4.7965172033502894e-08,0.0,2.21965050405389e-05,4.7965172033502894e-08,0.0,0.0,0.0,0.0
1539,6.21126120259487e-05,5.169008769675518e-08,0.0,6.21126120259487e-05,5.169008769675518e-08,0.0,0.0,0.0,0.0
1540,6.262688963506114e-05,5.079906922030338e-08,0.0,6.262688963506114e-05,5.079906922030338e-08,0.0,0.0,0.0,0.0
1541,7.730771305533887,1.3508106319776652,1.41469445136221,7.449290084827949,1.3136977940251027,1.4287811695178951,7.564228534698486,1.4077045917510986,1.4142452478408813
1542,5.222372892038745e-05,5.1405550667491806e-08,0.0,5.222372892038745e-05,5.1405550667491806e-08,0.0,0.0,0.0,0.0
1543,0.00028711116691063743,5.09945505808323e-08,0.0,0.00028711116691063743,5.09945505808323e-08,0.0,0.0,0.0,0.0
1544,10.228921697661027,1.147867552105289,1.4261065790987564,9.922364264265516,1.1082642969099077,1.4167073449648804,10.008652687072754,0.9373202919960022,1.4277039766311646
1545,0.00011301024298258448,5.665286763541134e-08,0.0,0.00011301024298258448,5.665286763541134e-08,0.0,0.0,0.0,0.0
1546,0.0001238408943204117,4.844797990787375e-08,0.0,0.0001238408943204117,4.844797990787375e-08,0.0,0.0,0.0,0.0
1547,4.555770056115061e-06,5.112778149506684e-08,0.0,4.555770056115061e-06,5.112778149506684e-08,0.0,0.0,0.0,0.0
1548,7.755669505849646e-05,5.530586225585126e-08,0.0,7.755669505849646e-05,5.530586225585126e-08,0.0,0.0,0.0,0.0
1549,4.179597187125112e-05,5.2450336043926385e-08,0.0,4.179597187125112e-05,5.2450336043926385e-08,0.0,0.0,0.0,0.0
1550,3.163292952824028e-05,4.9451717176229834e-08,0.0,3.163292952824028e-05,4.9451717176229834e-08,0.0,0.0,0.0,0.0
1551,2.4361053892329238e-05,5.438659089552294e-08,0.0,2.4361053892329238e-05,5.438659089552294e-08,0.0,0.0,0.0,0.0
1553,0.00046175210126869607,5.1907481793060584e-08,0.0,0.00046175210126869607,5.1907481793060584e-08,0.0,0.0,0.0,0.0
1557,3.6859763011269246e-05,4.934054671990958e-08,0.0,3.6859763011269246e-05,4.934054671990958e-08,0.0,0.0,0.0,0.0
1558,4.923768420348389e-05,4.873388471164505e-08,0.0,4.923768420348389e-05,4.873388471164505e-08,0.0,0.0,0.0,0.0
1559,5.2436516238432174e-05,5.139351992000407e-08,0.0,5.2436516238432174e-05,5.139351992000407e-08,0.0,0.0,0.0,0.0
1560,5.470852308609475e-05,5.3845024111134975e-08,0.0,5.470852308609475e-05,5.3845024111134975e-08,0.0,0.0,0.0,0.0
1561,1.2503622441212215e-05,5.004349232225237e-08,0.0,1.2503622441212215e-05,5.004349232225237e-08,0.0,0.0,0.0,0.0
1563,6.065669941779328,1.080742420772241,1.409344963492853,6.180603103614221,1.0579648756790818,1.4818376727481326,6.098173141479492,1.209825038909912,1.4046629667282104
1564,9.47334158895119e-05,5.095915652075848e-08,0.0,9.47334158895119e-05,5.095915652075848e-08,0.0,0.0,0.0,0.0
1565,9.890756431767684,1.0980983356275853,1.4326020545700038,8.27075073915684,1.3331393551032602,1.409347175799864,10.394817352294922,1.3323266506195068,1.4140368700027466
1566,0.00019867849302211148,4.55421155289162e-08,0.0,0.00019867849302211148,4.55421155289162e-08,0.0,0.0,0.0,0.0
1568,8.435597611320356e-05,5.1700190271410804e-08,0.0,8.435597611320356e-05,5.1700190271410804e-08,0.0,0.0,0.0,0.0
1569,3.722473864657569e-05,4.9506736267635514e-08,0.0,3.722473864657569e-05,4.9506736267635514e-08,0.0,0.0,0.0,0.0
1571,0.00013443612937249835,5.1751445919834626e-08,0.0,0.00013443612937249835,5.1751445919834626e-08,0.0,0.0,0.0,0.0
1572,3.2662193709174216e-05,5.546071963221262e-08,0.0,3.2662193709174216e-05,5.546071963221262e-08,0.0,0.0,0.0,0.0
1573,5.190950946522087e-06,5.10984687455043e-08,0.0,5.190950946522087e-06,5.10984687455043e-08,0.0,0.0,0.0,0.0
1575,4.603322520603279e-06,5.1349823258455295e-08,0.0,4.603322520603279e-06,5.1349823258455295e-08,0.0,0.0,0.0,0.0
1576,1.1244747062831176e-05,5.718437856141512e-08,0.0,1.1244747062831176e-05,5.718437856141512e-08,0.0,0.0,0.0,0.0
1577,6.081861348659493e-05,5.231624845860922e-08,0.0,6.081861348659493e-05,5.231624845860922e-08,0.0,0.0,0.0,0.0
1578,8.000832560820855e-05,4.692389397114059e-08,0.0,8.000832560820855e-05,4.692389397114059e-08,0.0,0.0,0.0,0.0
1579,4.9807192623645715,0.6982507199244987,1.4401274833897357,4.958313666235646,0.6919181208717203,1.4015244051095748,5.081661701202393,0.7152330875396729,1.413435935974121
1580,5.984103625134171e-06,5.594207495102709e-08,0.0,5.984103625134171e-06,5.594207495102709e-08,0.0,0.0,0.0,0.0
1581,3.893364507575035e-05,4.860728484619047e-08,0.0,3.893364507575035e-05,4.860728484619047e-08,0.0,0.0,0.0,0.0
1582,6.189965823203458e-05,4.8819850231323945e-08,0.0,6.189965823203458e-05,4.8819850231323945e-08,0.0,0.0,0.0,0.0
1583,7.467573701977573e-05,4.890101440465916e-08,0.0,7.467573701977573e-05,4.890101440465916e-08,0.0,0.0,0.0,0.0
1584,10.552671798251573,1.3920311159115235,1.4146610657436958,9.248380402538933,1.401295726006673,1.4149725988606172,10.230964660644531,1.1138153076171875,1.373259425163269
1585,0.00010431708465036906,4.7681912769528666e-08,0.0,0.00010431708465036906,4.7681912769528666e-08,0.0,0.0,0.0,0.0
1586,8.761845652773409e-05,5.0936149802740765e-08,0.0,8.761845652773409e-05,5.0936149802740765e-08,0.0,0.0,0.0,0.0
1587,9.028093038187568e-05,5.307738034602527e-08,0.0,9.028093038187568e-05,5.307738034602527e-08,0.0,0.0,0.0,0.0
1588,7.235731380497685e-06,4.89341554832569e-08,0.0,7.235731380497685e-06,4.89341554832569e-08,0.0,0.0,0.0,0.0
1589,7.984272078757329,0.9719047464702752,1.4108843279093062,7.487290750421584,1.2030048052641502,1.4116067701339956,8.20883560180664,1.0374635457992554,1.4072290658950806
1590,3.297913085076418e-05,4.683477515458135e-08,0.0,3.297913085076418e-05,4.683477515458135e-08,0.0,0.0,0.0,0.0
1591,4.491308934115688e-05,5.2494509852097874e-08,0.0,4.491308934115688e-05,5.2494509852097874e-08,0.0,0.0,0.0,0.0
1592,8.659625812404208,0.9908018649911032,1.4502008948914868,8.806881483739787,1.1255240771030564,1.408641330889329,8.686430931091309,1.0145989656448364,1.3786245584487915
1594,0.00012005373737171075,5.095221233327634e-08,0.0,0.00012005373737171075,5.095221233327634e-08,0.0,0.0,0.0,0.0
1595,1.1581044179024877e-05,5.074100290899032e-08,0.0,1.1581044179024877e-05,5.074100290899032e-08,0.0,0.0,0.0,0.0
1596,1.3240084868092345e-05,4.5307440490756594e-08,0.0,1.3240084868092345e-05,4.5307440490756594e-08,0.0,0.0,0.0,0.0
1597,0.00014978070872631905,4.991685139465419e-08,0.0,0.00014978070872631905,4.991685139465419e-08,0.0,0.0,0.0,0.0
1598,5.778525433996209e-06,5.064899660854027e-08,0.0,5.778525433996209e-06,5.064899660854027e-08,0.0,0.0,0.0,0.0
1599,8.949861737950387,1.0084061253948495,1.4930802625424502,9.29351805830861,1.1207271139546489,1.402849872004157,7.936708927154541,1.0800493955612183,1.4703786373138428
1600,1.6651449299864695e-05,4.381214164742916e-08,0.0,1.6651449299864695e-05,4.381214164742916e-08,0.0,0.0,0.0,0.0
1601,0.0006094088731770543,5.1224576939006816e-08,0.0,0.0006094088731770543,5.1224576939006816e-08,0.0,0.0,0.0,0.0
1602,1.287018047449046e-05,4.865454732854438e-08,0.0,1.287018047449046e-05,4.865454732854438e-08,0.0,0.0,0.0,0.0
1603,0.00012517469055412235,5.1885067008631996e-08,0.0,0.00012517469055412235,5.1885067008631996e-08,0.0,0.0,0.0,0.0
1604,0.00011911946126203334,5.282562677529864e-08,0.0,0.00011911946126203334,5.282562677529864e-08,0.0,0.0,0.0,0.0
1605,6.593217952471462e-05,5.301429337811108e-08,0.0,6.593217952471462e-05,5.301429337811108e-08,0.0,0.0,0.0,0.0
1607,0.00012382800168321366,5.177101204936484e-08,0.0,0.00012382800168321366,5.177101204936484e-08,0.0,0.0,0.0,0.0
1608,5.738372221324248e-06,4.8120973789462566e-08,0.0,5.738372221324248e-06,4.8120973789462566e-08,0.0,0.0,0.0,0.0
1609,0.00010060998873465616,4.671579887787384e-08,0.0,0.00010060998873465616,4.671579887787384e-08,0.0,0.0,0.0,0.0
1611,9.607089092912374e-06,5.048879465226529e-08,0.0,9.607089092912374e-06,5.048879465226529e-08,0.0,0.0,0.0,0.0
1612,1.475046501414393e-05,4.976634415158831e-08,0.0,1.475046501414393e-05,4.976634415158831e-08,0.0,0.0,0.0,0.0
1613,7.46701305896533,1.268220062258795,1.4187815995964208,7.287849355797315,1.2935722574216333,1.4217510443899506,7.474432468414307,0.7892163991928101,0.8696974515914917
1614,3.4555634073232115e-05,4.754923783459113e-08,0.0,3.4555634073232115e-05,4.754923783459113e-08,0.0,0.0,0.0,0.0
1615,2.4788689719969296e-05,4.759220224145546e-08,0.0,2.4788689719969296e-05,4.759220224145546e-08,0.0,0.0,0.0,0.0
1617,6.838440416906777,1.3039455366482227,1.4099227167283064,7.085284159604995,1.3169526678597845,1.4216047377489733,6.94228458404541,1.0207836627960205,1.3979564905166626
1618,1.5584053829256138e-05,4.934930999849473e-08,0.0,1.5584053829256138e-05,4.934930999849473e-08,0.0,0.0,0.0,0.0
1620,0.00028293988266577533,5.311741289358411e-08,0.0,0.00028293988266577533,5.311741289358411e-08,0.0,0.0,0.0,0.0
1621,0.0008616996344376155,5.0126050864921004e-08,0.0,0.0008616996344376155,5.0126050864921004e-08,0.0,0.0,0.0,0.0
1622,0.00011669666487322593,5.434867219346924e-08,0.0,0.00011669666487322593,5.434867219346924e-08,0.0,0.0,0.0,0.0
1625,5.549460109902974e-05,5.001288650667039e-08,0.0,5.549460109902974e-05,5.001288650667039e-08,0.0,0.0,0.0,0.0
1626,3.2984879638304214e-05,4.875396780489437e-08,0.0,3.2984879638304214e-05,4.875396780489437e-08,0.0,0.0,0.0,0.0
1627,7.41832586722575e-05,5.0048326596968146e-08,0.0,7.41832586722575e-05,5.0048326596968146e-08,0.0,0.0,0.0,0.0
1628,5.730460721994069,0.3242833757732322,1.2203921025261184,5.789015324918438,0.3536847816748236,1.4271523928782333,5.147737979888916,0.37025994062423706,1.537830114364624
1629,0.00037427173334986404,4.391303359713904e-08,0.0,0.00037427173334986404,4.391303359713904e-08,0.0,0.0,0.0,0.0
1630,8.05368335166035,1.117718851148844,1.3847648932502505,8.501889530228766,1.2156542858075101,1.398018504066631,8.135676383972168,1.1763674020767212,1.4040297269821167
1631,6.777651732982734e-05,5.316084040175117e-08,0.0,6.777651732982734e-05,5.316084040175117e-08,0.0,0.0,0.0,0.0
1632,0.0002832747114955433,5.19588530895622e-08,0.0,0.0002832747114955433,5.19588530895622e-08,0.0,0.0,0.0,0.0
1633,0.00010572709041889566,4.948718392045108e-08,0.0,0.00010572709041889566,4.948718392045108e-08,0.0,0.0,0.0,0.0
1634,1.569202890956861e-05,5.8582365369157805e-08,0.0,1.569202890956861e-05,5.8582365369157805e-08,0.0,0.0,0.0,0.0
1635,9.25646005160121,1.3596514611905945,1.420265670494995,9.291156168053247,1.3572489555789653,1.4182982505431783,9.541528701782227,1.3525570631027222,1.4167702198028564
1636,0.0002714730544287076,6.151701557810059e-08,0.0,0.0002714730544287076,6.151701557810059e-08,0.0,0.0,0.0,0.0
1637,6.132512700527314,1.0326315484723931,1.4298653581804874,6.6416182060369175,1.362794295865895,1.4223186446006624,5.8803510665893555,1.0418034791946411,1.4286444187164307
1638,8.058568290454253e-05,5.103242327148609e-08,0.0,8.058568290454253e-05,5.103242327148609e-08,0.0,0.0,0.0,0.0
1640,5.954506756340579e-06,4.737064122189411e-08,0.0,5.954506756340579e-06,4.737064122189411e-08,0.0,0.0,0.0,0.0
1641,0.00028634802127949506,5.2984461033132995e-08,0.0,0.00028634802127949506,5.2984461033132995e-08,0.0,0.0,0.0,0.0
1642,0.0006040430977942585,4.806636935254882e-08,0.0,0.0006040430977942585,4.806636935254882e-08,0.0,0.0,0.0,0.0
1643,2.1106776085554838e-05,5.1589540056737674e-08,0.0,2.1106776085554838e-05,5.1589540056737674e-08,0.0,0.0,0.0,0.0
1645,9.719842582738402e-05,4.847598206053182e-08,0.0,9.719842582738402e-05,4.847598206053182e-08,0.0,0.0,0.0,0.0
1646,3.308199521826157e-05,5.101765535684956e-08,0.0,3.308199521826157e-05,5.101765535684956e-08,0.0,0.0,0.0,0.0
1647,7.026552143172536e-06,4.839588145679348e-08,0.0,7.026552143172536e-06,4.839588145679348e-08,0.0,0.0,0.0,0.0
1648,0.0005259089258130984,5.188789048957142e-08,0.0,0.0005259089258130984,5.188789048957142e-08,0.0,0.0,0.0,0.0
1649,0.00014081247050607017,5.175527609481749e-08,0.0,0.00014081247050607017,5.175527609481749e-08,0.0,0.0,0.0,0.0
1650,1.256219970961188e-05,5.0345583295150916e-08,0.0,1.256219970961188e-05,5.0345583295150916e-08,0.0,0.0,0.0,0.0
1652,6.649550921896644,0.9293779155853562,1.3195391027725047,6.742316802325132,0.9697390392202418,1.3795566069283647,6.553158283233643,0.9085802435874939,1.4505423307418823
1653,1.602765115329432e-05,4.876249502195995e-08,0.0,1.602765115329432e-05,4.876249502195995e-08,0.0,0.0,0.0,0.0
1654,1.7011859030280296e-05,4.9748303662440087e-08,0.0,1.7011859030280296e-05,4.9748303662440087e-08,0.0,0.0,0.0,0.0
1655,5.975531547289738e-06,5.132805968280032e-08,0.0,5.975531547289738e-06,5.132805968280032e-08,0.0,0.0,0.0,0.0
1656,0.0001122235502822765,5.2982131209248845e-08,0.0,0.0001122235502822765,5.2982131209248845e-08,0.0,0.0,0.0,0.0
1657,8.5143863159685,0.9949327865145806,1.3021737516124021,8.33719048730934,0.8996409561297457,1.4825504579959017,8.877513885498047,1.0087970495224,1.4095054864883423
1658,2.3551131938468043e-05,4.6706842657896266e-08,0.0,2.3551131938468043e-05,4.6706842657896266e-08,0.0,0.0,0.0,0.0
1659,3.641683241677256e-05,5.684512931915939e-08,0.0,3.641683241677256e-05,5.684512931915939e-08,0.0,0.0,0.0,0.0
1660,0.000122772076122239,4.861522602252937e-08,0.0,0.000122772076122239,4.861522602252937e-08,0.0,0.0,0.0,0.0
